date,permno,ticker,prc,ret,vol
2015-02-20,93380,JKS,21.62,0.005581,331561.0
2015-02-23,93380,JKS,21.27,-0.016189,703743.0
2015-02-24,93380,JKS,22.27,0.047015,1321375.0
2015-02-25,93380,JKS,21.61,-0.029636,1385211.0
2015-02-26,93380,JKS,21.8,0.008792,735927.0
2015-02-27,93380,JKS,21.89,0.004128,1114338.0
2015-03-02,93380,JKS,22.81,0.042028,2332603.0
2015-03-03,93380,JKS,22.1,-0.031127,1283226.0
2015-03-04,93380,JKS,22.65,0.024887,1166592.0
2015-03-05,93380,JKS,24.3,0.072848,2082830.0
2015-03-06,93380,JKS,23.99,-0.012757,1566679.0
2015-03-09,93380,JKS,23.46,-0.022093,952190.0
2015-03-10,93380,JKS,22.11,-0.057545,1130216.0
2015-03-11,93380,JKS,22.45,0.015378,815153.0
2015-03-12,93380,JKS,22.81,0.016036,799590.0
2015-03-13,93380,JKS,22.59,-0.009645,885509.0
2015-03-16,93380,JKS,22.25,-0.015051,799522.0
2015-03-17,93380,JKS,24.3,0.092135,2206031.0
2015-03-18,93380,JKS,24.88,0.023868,1709491.0
2015-03-19,93380,JKS,25.07,0.007637,776930.0
2015-03-20,93380,JKS,25.32,0.009972,1059968.0
2015-03-23,93380,JKS,26.07,0.029621,1126641.0
2015-03-24,93380,JKS,27.09,0.039125,1102050.0
2015-03-25,93380,JKS,26.08,-0.037283,1356810.0
2015-03-26,93380,JKS,25.82,-0.009969,920388.0
2015-03-27,93380,JKS,26.39,0.022076,571790.0
2015-03-30,93380,JKS,26.04,-0.013263,659030.0
2015-03-31,93380,JKS,25.64,-0.015361,732023.0
2015-04-01,93380,JKS,26.71,0.041732,1214820.0
2015-04-02,93380,JKS,26.76,0.001872,667712.0
2015-04-06,93380,JKS,27.21,0.016816,545176.0
2015-04-07,93380,JKS,27.38,0.006248,1084311.0
2015-04-08,93380,JKS,27.92,0.019723,1105833.0
2015-04-09,93380,JKS,28.33,0.014685,942971.0
2015-04-10,93380,JKS,28.8,0.01659,835228.0
2015-04-13,93380,JKS,29.26,0.015972,869512.0
2015-04-14,93380,JKS,28.7,-0.019139,906651.0
2015-04-15,93380,JKS,29.21,0.01777,598642.0
2015-04-16,93380,JKS,29.46,0.008559,877304.0
2015-04-17,93380,JKS,27.93,-0.051935,1161867.0
2015-04-20,93380,JKS,28.56,0.022556,639949.0
2015-04-21,93380,JKS,28.78,0.007703,721667.0
2015-04-22,93380,JKS,29.13,0.012161,565824.0
2015-04-23,93380,JKS,29.41,0.009612,603900.0
2015-04-24,93380,JKS,29.07,-0.011561,449926.0
2015-04-27,93380,JKS,28.63,-0.015136,574682.0
2015-04-28,93380,JKS,29.42,0.027594,858298.0
2015-04-29,93380,JKS,29.19,-0.007818,700949.0
2015-04-30,93380,JKS,28.02,-0.040082,1081071.0
2015-05-01,93380,JKS,28.77,0.026767,589777.0
2015-05-04,93380,JKS,28.92,0.005214,1103703.0
2015-05-05,93380,JKS,28.07,-0.029391,849783.0
2015-05-06,93380,JKS,27.14,-0.033132,1037762.0
2015-05-07,93380,JKS,26.92,-0.008106,855941.0
2015-05-08,93380,JKS,28.1,0.043834,775148.0
2015-05-11,93380,JKS,28.57,0.016726,793073.0
2015-05-12,93380,JKS,28.69,0.0042,619295.0
2015-05-13,93380,JKS,29.3,0.021262,879380.0
2015-05-14,93380,JKS,28.88,-0.014335,739583.0
2015-05-15,93380,JKS,29.4,0.018006,769723.0
2015-05-18,93380,JKS,28.97,-0.014626,666751.0
2015-05-19,93380,JKS,27.66,-0.045219,1415398.0
2015-05-20,93380,JKS,27.17,-0.017715,1146817.0
2015-05-21,93380,JKS,28.67,0.055208,1056804.0
2015-05-22,93380,JKS,28.24,-0.014998,764292.0
2015-05-26,93380,JKS,27.92,-0.011331,782497.0
2015-05-27,93380,JKS,28.4,0.017192,1177307.0
2015-05-28,93380,JKS,29.6,0.042254,1699174.0
2015-05-29,93380,JKS,28.75,-0.028716,1035943.0
2015-06-01,93380,JKS,28.41,-0.011826,803901.0
2015-06-02,93380,JKS,29.0,0.020767,1038834.0
2015-06-03,93380,JKS,29.72,0.024828,882049.0
2015-06-04,93380,JKS,29.06,-0.022207,505988.0
2015-06-05,93380,JKS,30.72,0.057123,1575249.0
2015-06-08,93380,JKS,29.45,-0.041341,1177474.0
2015-06-09,93380,JKS,28.88,-0.019355,638128.0
2015-06-10,93380,JKS,29.96,0.037396,923708.0
2015-06-11,93380,JKS,30.68,0.024032,649749.0
2015-06-12,93380,JKS,30.46,-0.007171,833854.0
2015-06-15,93380,JKS,30.9,0.014445,699818.0
2015-06-16,93380,JKS,30.85,-0.001618,721573.0
2015-06-17,93380,JKS,30.69,-0.005186,658812.0
2015-06-18,93380,JKS,30.78,0.002933,828377.0
2015-06-19,93380,JKS,30.17,-0.019818,1016122.0
2015-06-22,93380,JKS,30.85,0.022539,929385.0
2015-06-23,93380,JKS,31.36,0.016532,681742.0
2015-06-24,93380,JKS,31.86,0.015944,948574.0
2015-06-25,93380,JKS,31.55,-0.00973,628216.0
2015-06-26,93380,JKS,30.52,-0.032647,771375.0
2015-06-29,93380,JKS,28.27,-0.073722,1984176.0
2015-06-30,93380,JKS,29.52,0.044217,1151536.0
2015-07-01,93380,JKS,28.82,-0.023713,811416.0
2015-07-02,93380,JKS,28.76,-0.002082,598802.0
2015-07-06,93380,JKS,26.47,-0.079625,1819916.0
2015-07-07,93380,JKS,25.52,-0.03589,2950173.0
2015-07-08,93380,JKS,23.16,-0.092477,2102027.0
2015-07-09,93380,JKS,24.45,0.0557,1500346.0
2015-07-10,93380,JKS,25.34,0.036401,1202232.0
2015-07-13,93380,JKS,26.48,0.044988,1045610.0
2015-07-14,93380,JKS,26.4,-0.003021,1479035.0
2015-07-15,93380,JKS,25.92,-0.018182,1076707.0
2015-07-16,93380,JKS,26.84,0.035494,935378.0
2015-07-17,93380,JKS,26.93,0.003353,933167.0
2015-07-20,93380,JKS,26.39,-0.020052,664987.0
2015-07-21,93380,JKS,26.64,0.009473,446324.0
2015-07-22,93380,JKS,25.69,-0.035661,673770.0
2015-07-23,93380,JKS,24.9,-0.030751,809264.0
2015-07-24,93380,JKS,23.94,-0.038554,1257263.0
2015-07-27,93380,JKS,22.86,-0.045113,1428242.0
2015-07-28,93380,JKS,23.59,0.031934,653588.0
2015-07-29,93380,JKS,23.98,0.016532,751744.0
2015-07-30,93380,JKS,23.8,-0.007506,546385.0
2015-07-31,93380,JKS,23.86,0.002521,471447.0
2015-08-03,93380,JKS,22.38,-0.062029,805928.0
2015-08-04,93380,JKS,22.32,-0.002681,702837.0
2015-08-05,93380,JKS,23.65,0.059588,859461.0
2015-08-06,93380,JKS,23.12,-0.02241,839300.0
2015-08-07,93380,JKS,22.8,-0.013841,687197.0
2015-08-10,93380,JKS,23.7,0.039474,486131.0
2015-08-11,93380,JKS,22.81,-0.037553,924362.0
2015-08-12,93380,JKS,21.87,-0.04121,1876978.0
2015-08-13,93380,JKS,22.06,0.008688,649864.0
2015-08-14,93380,JKS,22.49,0.019492,502266.0
2015-08-17,93380,JKS,22.98,0.021788,594671.0
2015-08-18,93380,JKS,23.31,0.01436,1176957.0
2015-08-19,93380,JKS,21.42,-0.081081,1803827.0
2015-08-20,93380,JKS,18.35,-0.143324,2937689.0
2015-08-21,93380,JKS,16.82,-0.083379,2227283.0
2015-08-24,93380,JKS,15.67,-0.068371,2260772.0
2015-08-25,93380,JKS,17.35,0.107211,3454853.0
2015-08-26,93380,JKS,19.0,0.095101,1678585.0
2015-08-27,93380,JKS,19.11,0.00579,2199435.0
2015-08-28,93380,JKS,19.97,0.045003,1138761.0
2015-08-31,93380,JKS,20.35,0.019029,895949.0
2015-09-01,93380,JKS,19.08,-0.062408,1205071.0
2015-09-02,93380,JKS,19.65,0.029874,746573.0
2015-09-03,93380,JKS,19.73,0.004071,619429.0
2015-09-04,93380,JKS,19.64,-0.004562,525553.0
2015-09-08,93380,JKS,21.27,0.082994,1177104.0
2015-09-09,93380,JKS,20.98,-0.013634,1158093.0
2015-09-10,93380,JKS,21.58,0.028599,620716.0
2015-09-11,93380,JKS,22.28,0.032438,599183.0
2015-09-14,93380,JKS,22.08,-0.008977,687270.0
2015-09-15,93380,JKS,22.42,0.015399,553599.0
2015-09-16,93380,JKS,23.31,0.039697,1051356.0
2015-09-17,93380,JKS,23.85,0.023166,745041.0
2015-09-18,93380,JKS,21.89,-0.08218,1447409.0
2015-09-21,93380,JKS,22.73,0.038374,843048.0
2015-09-22,93380,JKS,21.46,-0.055873,885302.0
2015-09-23,93380,JKS,20.4,-0.049394,900057.0
2015-09-24,93380,JKS,20.42,0.00098,1236582.0
2015-09-25,93380,JKS,20.44,0.000979,641431.0
2015-09-28,93380,JKS,18.84,-0.078278,1373532.0
2015-09-29,93380,JKS,19.28,0.023355,483797.0
2015-09-30,93380,JKS,21.94,0.137967,1215921.0
2015-10-01,93380,JKS,22.19,0.011395,835833.0
2015-10-02,93380,JKS,24.8,0.11762,1876757.0
2015-10-05,93380,JKS,24.74,-0.002419,1438452.0
2015-10-06,93380,JKS,25.14,0.016168,898089.0
2015-10-07,93380,JKS,25.88,0.029435,1279973.0
2015-10-08,93380,JKS,26.16,0.010819,649196.0
2015-10-09,93380,JKS,26.35,0.007263,644252.0
2015-10-12,93380,JKS,26.44,0.003416,880193.0
2015-10-13,93380,JKS,25.56,-0.033283,853447.0
2015-10-14,93380,JKS,27.05,0.058294,1127097.0
2015-10-15,93380,JKS,27.57,0.019224,709954.0
2015-10-16,93380,JKS,27.02,-0.019949,771809.0
2015-10-19,93380,JKS,26.47,-0.020355,685989.0
