date,permno,ticker,prc,ret,vol
2012-01-03,47896,JPM,34.98,0.05203,44108300.0
2012-01-04,47896,JPM,34.95,0.006289,36576200.0
2012-01-05,47896,JPM,35.68,0.020887,38383800.0
2012-01-06,47896,JPM,35.36,-0.008969,33163000.0
2012-01-09,47896,JPM,35.3,-0.001697,23006500.0
2012-01-10,47896,JPM,36.05,0.021247,35982900.0
2012-01-11,47896,JPM,36.66,0.016921,29853100.0
2012-01-12,47896,JPM,36.85,0.005183,39420900.0
2012-01-13,47896,JPM,35.92,-0.025238,61577100.0
2012-01-17,47896,JPM,34.91,-0.028118,55119000.0
2012-01-18,47896,JPM,36.54,0.046692,55504900.0
2012-01-19,47896,JPM,36.93,0.010673,37002000.0
2012-01-20,47896,JPM,37.36,0.011644,34716500.0
2012-01-23,47896,JPM,37.66,0.00803,27500800.0
2012-01-24,47896,JPM,37.66,0.0,25406100.0
2012-01-25,47896,JPM,37.6,-0.001593,29863000.0
2012-01-26,47896,JPM,37.49,-0.002925,33291200.0
2012-01-27,47896,JPM,37.21,-0.007469,27674800.0
2012-01-30,47896,JPM,37.01,-0.005375,24432100.0
2012-01-31,47896,JPM,37.3,0.007836,29658100.0
2012-02-01,47896,JPM,37.6,0.008043,41957800.0
2012-02-02,47896,JPM,37.55,-0.00133,26786900.0
2012-02-03,47896,JPM,38.28,0.019441,41081300.0
2012-02-06,47896,JPM,38.14,-0.003657,23108300.0
2012-02-07,47896,JPM,37.87,-0.007079,21092900.0
2012-02-08,47896,JPM,38.3,0.011355,23258700.0
2012-02-09,47896,JPM,37.86,-0.011488,28614500.0
2012-02-10,47896,JPM,37.61,-0.006603,22624800.0
2012-02-13,47896,JPM,38.3,0.018346,24828000.0
2012-02-14,47896,JPM,37.92,-0.009922,27039300.0
2012-02-15,47896,JPM,37.4,-0.013713,26534900.0
2012-02-16,47896,JPM,38.0,0.016043,22141400.0
2012-02-17,47896,JPM,38.47,0.012369,28016300.0
2012-02-21,47896,JPM,38.46,-0.00026,22807500.0
2012-02-22,47896,JPM,38.07,-0.01014,23418200.0
2012-02-23,47896,JPM,38.49,0.011032,31363500.0
2012-02-24,47896,JPM,38.28,-0.005456,17589400.0
2012-02-27,47896,JPM,39.06,0.020376,34036900.0
2012-02-28,47896,JPM,39.21,0.00384,37905500.0
2012-02-29,47896,JPM,39.24,0.000765,41187900.0
2012-03-01,47896,JPM,40.37,0.028797,44384500.0
2012-03-02,47896,JPM,40.63,0.00644,34897800.0
2012-03-05,47896,JPM,40.4,-0.005661,30806800.0
2012-03-06,47896,JPM,39.32,-0.026733,33930400.0
2012-03-07,47896,JPM,39.95,0.016022,22880900.0
2012-03-08,47896,JPM,40.44,0.012265,22060700.0
2012-03-09,47896,JPM,41.03,0.01459,33499800.0
2012-03-12,47896,JPM,40.54,-0.011942,30763700.0
2012-03-13,47896,JPM,43.39,0.070301,77277600.0
2012-03-14,47896,JPM,43.58,0.004379,68028600.0
2012-03-15,47896,JPM,44.7,0.0257,57124800.0
2012-03-16,47896,JPM,44.57,-0.002908,48844400.0
2012-03-19,47896,JPM,45.0,0.009648,41515200.0
2012-03-20,47896,JPM,45.38,0.008444,34798100.0
2012-03-21,47896,JPM,45.12,-0.005729,27273600.0
2012-03-22,47896,JPM,44.65,-0.010417,27461100.0
2012-03-23,47896,JPM,45.16,0.011422,30644000.0
2012-03-26,47896,JPM,46.17,0.022365,33530600.0
2012-03-27,47896,JPM,45.89,-0.006065,33035600.0
2012-03-28,47896,JPM,46.27,0.008281,29763100.0
2012-03-29,47896,JPM,45.67,-0.012967,32268900.0
2012-03-30,47896,JPM,45.98,0.006788,25946000.0
2012-04-02,47896,JPM,46.13,0.003262,27675900.0
2012-04-03,47896,JPM,45.42,-0.008888,31036300.0
2012-04-04,47896,JPM,44.41,-0.022237,41347700.0
2012-04-05,47896,JPM,44.34,-0.001576,28834500.0
2012-04-09,47896,JPM,43.89,-0.010149,29376400.0
2012-04-10,47896,JPM,42.96,-0.021189,38845900.0
2012-04-11,47896,JPM,44.01,0.024441,32142200.0
2012-04-12,47896,JPM,44.84,0.018859,33631100.0
2012-04-13,47896,JPM,43.21,-0.036352,58183900.0
2012-04-16,47896,JPM,43.33,0.002777,40388900.0
2012-04-17,47896,JPM,43.9,0.013155,26887900.0
2012-04-18,47896,JPM,43.29,-0.013895,20244100.0
2012-04-19,47896,JPM,43.22,-0.001617,25963300.0
2012-04-20,47896,JPM,42.72,-0.011569,26184300.0
2012-04-23,47896,JPM,42.85,0.003043,25538100.0
2012-04-24,47896,JPM,43.28,0.010035,21420300.0
2012-04-25,47896,JPM,43.16,-0.002773,31694000.0
2012-04-26,47896,JPM,43.8,0.014829,28101600.0
2012-04-27,47896,JPM,43.34,-0.010502,24481400.0
2012-04-30,47896,JPM,42.98,-0.008306,23521700.0
2012-05-01,47896,JPM,43.79,0.018846,26364500.0
2012-05-02,47896,JPM,43.2,-0.013473,22462800.0
2012-05-03,47896,JPM,43.01,-0.004398,19536800.0
2012-05-04,47896,JPM,41.75,-0.029296,31289400.0
2012-05-07,47896,JPM,41.78,0.000719,25910000.0
