date,permno,ticker,prc,ret,vol
2012-08-23,84398,SPY,140.66499,-0.008144,111466400.0
2012-08-24,84398,SPY,141.50999,0.006007,99481200.0
2012-08-27,84398,SPY,141.53999,0.000212,68785900.0
2012-08-28,84398,SPY,141.39999,-0.000989,75689600.0
2012-08-29,84398,SPY,141.50999,0.000778,65421300.0
2012-08-30,84398,SPY,140.49001,-0.007208,96589800.0
2012-08-31,84398,SPY,141.16,0.004769,151970400.0
2012-09-04,84398,SPY,141.03,-0.000921,120226200.0
2012-09-05,84398,SPY,140.91,-0.000851,100660200.0
2012-09-06,84398,SPY,143.77,0.020297,158272400.0
2012-09-07,84398,SPY,144.33,0.003895,107272000.0
2012-09-10,84398,SPY,143.50999,-0.005681,86458400.0
2012-09-11,84398,SPY,143.91,0.002787,88760000.0
2012-09-12,84398,SPY,144.39,0.003335,87640900.0
2012-09-13,84398,SPY,146.59,0.015237,225470100.0
2012-09-14,84398,SPY,147.24001,0.004434,169777000.0
2012-09-17,84398,SPY,146.74001,-0.003396,119427700.0
2012-09-18,84398,SPY,146.62,-0.000818,98326500.0
2012-09-19,84398,SPY,146.7,0.000546,128318200.0
2012-09-20,84398,SPY,146.71001,6.8e-05,154009700.0
2012-09-21,84398,SPY,145.87,-0.000413,108737400.0
2012-09-24,84398,SPY,145.645,-0.001542,95682000.0
2012-09-25,84398,SPY,144.10001,-0.010608,133165100.0
2012-09-26,84398,SPY,143.295,-0.005586,146502100.0
2012-09-27,84398,SPY,144.64,0.009386,111830200.0
2012-09-28,84398,SPY,143.97,-0.004632,150696100.0
2012-10-01,84398,SPY,144.345,0.002605,135911100.0
2012-10-02,84398,SPY,144.5,0.001074,113422100.0
2012-10-03,84398,SPY,145.09,0.004083,121283000.0
2012-10-04,84398,SPY,146.125,0.007134,124311600.0
2012-10-05,84398,SPY,146.14,0.000103,124842100.0
2012-10-08,84398,SPY,145.642,-0.003408,78415600.0
2012-10-09,84398,SPY,144.2,-0.009901,148872800.0
2012-10-10,84398,SPY,143.28,-0.00638,124247400.0
2012-10-11,84398,SPY,143.36,0.000558,123601400.0
2012-10-12,84398,SPY,142.89,-0.003278,124181900.0
2012-10-15,84398,SPY,144.08,0.008328,107689100.0
2012-10-16,84398,SPY,145.53999,0.010133,108815400.0
2012-10-17,84398,SPY,146.2,0.004535,128834100.0
2012-10-18,84398,SPY,145.82001,-0.002599,148108400.0
2012-10-19,84398,SPY,143.3896,-0.016667,185645100.0
2012-10-22,84398,SPY,143.41,0.000142,125578600.0
2012-10-23,84398,SPY,141.42,-0.013876,192056300.0
2012-10-24,84398,SPY,141.02,-0.002828,120179300.0
2012-10-25,84398,SPY,141.42999,0.002907,134457300.0
2012-10-26,84398,SPY,141.35001,-0.000566,146023400.0
2012-10-31,84398,SPY,141.35001,0.0,103438500.0
2012-11-01,84398,SPY,142.83,0.01047,100995600.0
2012-11-02,84398,SPY,141.56,-0.008892,137702100.0
2012-11-05,84398,SPY,141.8486,0.002039,98378400.0
2012-11-06,84398,SPY,142.96001,0.007835,107068100.0
2012-11-07,84398,SPY,139.72,-0.022664,264304400.0
2012-11-08,84398,SPY,138.03999,-0.012024,181517200.0
2012-11-09,84398,SPY,138.16,0.000869,201055200.0
2012-11-12,84398,SPY,138.265,0.00076,97677400.0
2012-11-13,84398,SPY,137.78999,-0.003435,123018200.0
2012-11-14,84398,SPY,135.9299,-0.0135,191504900.0
2012-11-15,84398,SPY,135.7,-0.001691,178128400.0
2012-11-16,84398,SPY,136.37,0.004937,239483800.0
2012-11-19,84398,SPY,139.13,0.020239,151495700.0
2012-11-20,84398,SPY,139.19,0.000431,119807400.0
2012-11-21,84398,SPY,139.45,0.001868,81710700.0
2012-11-23,84398,SPY,141.35001,0.013625,65409100.0
2012-11-26,84398,SPY,141.05,-0.002122,100124300.0
2012-11-27,84398,SPY,140.33,-0.005105,128646200.0
2012-11-28,84398,SPY,141.46001,0.008052,177086400.0
2012-11-29,84398,SPY,142.12,0.004666,151085900.0
2012-11-30,84398,SPY,142.155,0.000246,136568300.0
2012-12-03,84398,SPY,141.45,-0.004959,124656300.0
2012-12-04,84398,SPY,141.25,-0.001414,127622500.0
2012-12-05,84398,SPY,141.5,0.00177,147300400.0
2012-12-06,84398,SPY,141.98,0.003392,103220600.0
2012-12-07,84398,SPY,142.41499,0.003064,108726300.0
2012-12-10,84398,SPY,142.47301,0.000407,98840700.0
2012-12-11,84398,SPY,143.44,0.006787,152570400.0
2012-12-12,84398,SPY,143.50999,0.000488,145880000.0
2012-12-13,84398,SPY,142.63,-0.006132,135714900.0
2012-12-14,84398,SPY,142.1051,-0.00368,137701700.0
2012-12-17,84398,SPY,143.77,0.011716,143735700.0
2012-12-18,84398,SPY,145.37,0.011129,177762700.0
2012-12-19,84398,SPY,144.28999,-0.007429,150895300.0
2012-12-20,84398,SPY,145.12,0.005752,168486900.0
2012-12-21,84398,SPY,142.78999,-0.009014,245883800.0
2012-12-24,84398,SPY,142.35001,-0.003081,53874500.0
2012-12-26,84398,SPY,141.75,-0.004215,106947700.0
2012-12-27,84398,SPY,141.5616,-0.001329,167920600.0
2012-12-28,84398,SPY,140.03,-0.010819,148806600.0
2012-12-31,84398,SPY,142.41,0.016996,243952200.0
2013-01-02,84398,SPY,146.06,0.02563,192058900.0
2013-01-03,84398,SPY,145.7341,-0.002231,144761700.0
2013-01-04,84398,SPY,146.37,0.004363,116817700.0
2013-01-07,84398,SPY,145.9695,-0.002736,110002400.0
2013-01-08,84398,SPY,145.54961,-0.002877,121265100.0
2013-01-09,84398,SPY,145.92,0.002545,90745600.0
2013-01-10,84398,SPY,147.08,0.00795,130735400.0
2013-01-11,84398,SPY,147.07001,-6.8e-05,113917300.0
2013-01-14,84398,SPY,146.97,-0.00068,89567100.0
2013-01-15,84398,SPY,147.07001,0.00068,93172600.0
2013-01-16,84398,SPY,147.05,-0.000136,104849500.0
2013-01-17,84398,SPY,148.0,0.00646,133833400.0
2013-01-18,84398,SPY,148.33,0.00223,169905900.0
2013-01-22,84398,SPY,149.13,0.005393,111797300.0
2013-01-23,84398,SPY,149.37,0.001609,104596100.0
2013-01-24,84398,SPY,149.41,0.000268,146426300.0
2013-01-25,84398,SPY,150.25,0.005622,147211600.0
2013-01-28,84398,SPY,150.07001,-0.001198,113357600.0
2013-01-29,84398,SPY,150.66,0.003931,105694400.0
2013-01-30,84398,SPY,150.07001,-0.003916,137447600.0
2013-01-31,84398,SPY,149.7,-0.002466,108975800.0
2013-02-01,84398,SPY,151.24001,0.010287,131173000.0
2013-02-04,84398,SPY,149.535,-0.011274,159073600.0
2013-02-05,84398,SPY,151.05,0.010131,113912300.0
2013-02-06,84398,SPY,151.16,0.000728,138762700.0
2013-02-07,84398,SPY,150.96001,-0.001323,162490000.0
2013-02-08,84398,SPY,151.8,0.005564,103133700.0
2013-02-11,84398,SPY,151.77,-0.000198,73774900.0
2013-02-12,84398,SPY,152.02,0.001647,65392600.0
2013-02-13,84398,SPY,152.151,0.000862,82322600.0
2013-02-14,84398,SPY,152.28999,0.000914,80834200.0
2013-02-15,84398,SPY,152.11,-0.001182,215226400.0
2013-02-19,84398,SPY,153.25,0.007495,95105400.0
2013-02-20,84398,SPY,151.34,-0.012463,160574800.0
2013-02-21,84398,SPY,150.42,-0.006079,183256900.0
2013-02-22,84398,SPY,151.89,0.009773,106356500.0
2013-02-25,84398,SPY,149.0,-0.019027,245824700.0
2013-02-26,84398,SPY,150.02,0.006846,186596200.0
2013-02-27,84398,SPY,151.91,0.012598,150781900.0
2013-02-28,84398,SPY,151.61,-0.001975,126865900.0
2013-03-01,84398,SPY,152.11,0.003298,170634700.0
2013-03-04,84398,SPY,152.92,0.005325,99010200.0
2013-03-05,84398,SPY,154.28999,0.008959,121663100.0
2013-03-06,84398,SPY,154.5,0.001361,94469900.0
2013-03-07,84398,SPY,154.776,0.001786,86101300.0
2013-03-08,84398,SPY,155.44,0.00429,123487600.0
2013-03-11,84398,SPY,156.03,0.003796,83746700.0
2013-03-12,84398,SPY,155.67999,-0.002243,105755700.0
2013-03-13,84398,SPY,155.905,0.001445,92550900.0
2013-03-14,84398,SPY,156.73,0.005292,126329900.0
2013-03-15,84398,SPY,155.83,-0.001316,138601100.0
2013-03-18,84398,SPY,154.97,-0.005519,126704200.0
2013-03-19,84398,SPY,154.61,-0.002323,167567200.0
2013-03-20,84398,SPY,155.69,0.006985,113759200.0
2013-03-21,84398,SPY,154.35899,-0.008549,128604900.0
2013-03-22,84398,SPY,155.60001,0.00804,111163500.0
2013-03-25,84398,SPY,154.95,-0.004177,151322200.0
2013-03-26,84398,SPY,156.19,0.008003,86856600.0
2013-03-27,84398,SPY,156.19,0.0,99950600.0
2013-03-28,84398,SPY,156.67,0.003073,102932800.0
2013-04-01,84398,SPY,156.05,-0.003957,99194100.0
2013-04-02,84398,SPY,156.82001,0.004934,101504300.0
2013-04-03,84398,SPY,155.23,-0.010139,154167300.0
2013-04-04,84398,SPY,155.86,0.004059,131884900.0
2013-04-05,84398,SPY,155.158,-0.004504,159665900.0
2013-04-08,84398,SPY,156.21001,0.00678,86571100.0
2013-04-09,84398,SPY,156.75,0.003457,101922100.0
2013-04-10,84398,SPY,158.67,0.012249,135711000.0
2013-04-11,84398,SPY,159.19,0.003277,110142500.0
2013-04-12,84398,SPY,158.8,-0.00245,116359800.0
2013-04-15,84398,SPY,155.118,-0.023186,217258900.0
2013-04-16,84398,SPY,157.41,0.014776,147507800.0
2013-04-17,84398,SPY,155.11,-0.014612,226834700.0
2013-04-18,84398,SPY,154.14,-0.006254,167583100.0
2013-04-19,84398,SPY,155.48,0.008693,149687600.0
2013-04-22,84398,SPY,156.17,0.004438,106553400.0
2013-04-23,84398,SPY,157.78,0.010309,166141200.0
2013-04-24,84398,SPY,157.88,0.000634,96781200.0
2013-04-25,84398,SPY,158.52,0.004054,131060600.0
2013-04-26,84398,SPY,158.24001,-0.001766,95918700.0
2013-04-29,84398,SPY,159.3,0.006699,88572700.0
2013-04-30,84398,SPY,159.67999,0.002385,116010600.0
2013-05-01,84398,SPY,158.28,-0.008768,138874100.0
2013-05-02,84398,SPY,159.75,0.009287,96407600.0
2013-05-03,84398,SPY,161.368,0.010128,144202200.0
2013-05-06,84398,SPY,161.78,0.002553,66882100.0
2013-05-07,84398,SPY,162.5999,0.005068,90359200.0
2013-05-08,84398,SPY,163.34,0.004552,97419200.0
2013-05-09,84398,SPY,162.881,-0.00281,106738600.0
2013-05-10,84398,SPY,163.41,0.003248,103202900.0
2013-05-13,84398,SPY,163.53999,0.000795,81843200.0
2013-05-14,84398,SPY,165.23,0.010334,119000800.0
2013-05-15,84398,SPY,166.11501,0.005356,120718400.0
2013-05-16,84398,SPY,165.34,-0.004666,109913600.0
2013-05-17,84398,SPY,166.94,0.009677,129801000.0
2013-05-20,84398,SPY,166.92999,-6e-05,85071200.0
2013-05-21,84398,SPY,167.17,0.001438,95804200.0
2013-05-22,84398,SPY,165.92999,-0.007418,244031700.0
2013-05-23,84398,SPY,165.45,-0.002893,211064300.0
2013-05-24,84398,SPY,165.308,-0.000858,151573900.0
2013-05-28,84398,SPY,166.3,0.006001,143679700.0
2013-05-29,84398,SPY,165.22,-0.006494,160363300.0
2013-05-30,84398,SPY,165.83,0.003692,107793700.0
2013-05-31,84398,SPY,163.44501,-0.014382,176850000.0
2013-06-03,84398,SPY,164.35001,0.005537,168390700.0
2013-06-04,84398,SPY,163.56,-0.004807,157631400.0
2013-06-05,84398,SPY,161.272,-0.013989,211737700.0
2013-06-06,84398,SPY,162.73,0.009041,200225400.0
2013-06-07,84398,SPY,164.8,0.012721,188337700.0
2013-06-10,84398,SPY,164.8,0.0,105667100.0
2013-06-11,84398,SPY,163.09801,-0.010328,159505400.0
2013-06-12,84398,SPY,161.75,-0.008265,177363500.0
2013-06-13,84398,SPY,164.21001,0.015209,163587700.0
2013-06-14,84398,SPY,163.175,-0.006303,141197400.0
2013-06-17,84398,SPY,164.44,0.007752,136295600.0
2013-06-18,84398,SPY,165.735,0.007875,114695500.0
2013-06-19,84398,SPY,163.45,-0.013787,206149400.0
2013-06-20,84398,SPY,159.39999,-0.024778,321255900.0
2013-06-21,84398,SPY,159.07001,0.003194,271956700.0
2013-06-24,84398,SPY,157.06,-0.012636,222334700.0
2013-06-25,84398,SPY,158.575,0.009646,162262100.0
2013-06-26,84398,SPY,160.14,0.009869,134847900.0
2013-06-27,84398,SPY,161.08,0.00587,129483700.0
2013-06-28,84398,SPY,160.42,-0.004097,160402800.0
2013-07-01,84398,SPY,161.36,0.00586,131954800.0
2013-07-02,84398,SPY,161.21001,-0.00093,154863600.0
2013-07-03,84398,SPY,161.28,0.000434,75216300.0
2013-07-05,84398,SPY,163.02,0.010789,122416900.0
2013-07-08,84398,SPY,163.94501,0.005674,108092400.0
2013-07-09,84398,SPY,165.13,0.007228,119297900.0
2013-07-10,84398,SPY,165.192,0.000375,121410400.0
2013-07-11,84398,SPY,167.44,0.013608,135592200.0
2013-07-12,84398,SPY,167.50999,0.000418,104212600.0
2013-07-15,84398,SPY,168.155,0.003851,69450600.0
2013-07-16,84398,SPY,167.52499,-0.003747,88702100.0
2013-07-17,84398,SPY,167.9501,0.002538,92873900.0
2013-07-18,84398,SPY,168.87,0.005477,103620200.0
2013-07-19,84398,SPY,169.17,0.001777,103831600.0
2013-07-22,84398,SPY,169.5,0.001951,79428600.0
2013-07-23,84398,SPY,169.14,-0.002124,80829600.0
2013-07-24,84398,SPY,168.52,-0.003666,112914000.0
2013-07-25,84398,SPY,168.92999,0.002433,111156600.0
2013-07-26,84398,SPY,169.11,0.001066,107814500.0
2013-07-29,84398,SPY,168.59,-0.003075,79845100.0
2013-07-30,84398,SPY,168.588,-1.2e-05,85216900.0
2013-07-31,84398,SPY,168.71001,0.000724,142388600.0
2013-08-01,84398,SPY,170.66,0.011558,110438400.0
2013-08-02,84398,SPY,170.95,0.001699,91116600.0
2013-08-05,84398,SPY,170.7,-0.001462,54072600.0
2013-08-06,84398,SPY,169.73,-0.005682,87494900.0
2013-08-07,84398,SPY,169.17999,-0.00324,84854600.0
2013-08-08,84398,SPY,169.8,0.003665,102181200.0
2013-08-09,84398,SPY,169.31,-0.002886,91856400.0
2013-08-12,84398,SPY,169.11099,-0.001175,68593200.0
2013-08-13,84398,SPY,169.61,0.002951,80806000.0
2013-08-14,84398,SPY,168.74001,-0.005129,79829200.0
2013-08-15,84398,SPY,166.38,-0.013986,152931700.0
2013-08-16,84398,SPY,165.83,-0.003306,130868100.0
2013-08-19,84398,SPY,164.77,-0.006392,96437600.0
2013-08-20,84398,SPY,165.58,0.004916,89294400.0
2013-08-21,84398,SPY,164.56,-0.00616,159530500.0
2013-08-22,84398,SPY,166.06,0.009115,101471400.0
2013-08-23,84398,SPY,166.62,0.003372,90893600.0
2013-08-26,84398,SPY,166.0,-0.003721,89705100.0
2013-08-27,84398,SPY,163.33,-0.016084,158621700.0
2013-08-28,84398,SPY,163.91,0.003551,108112900.0
2013-08-29,84398,SPY,164.17,0.001586,119200400.0
2013-08-30,84398,SPY,163.64999,-0.003167,134928900.0
2013-09-03,84398,SPY,164.39,0.004522,142375100.0
2013-09-04,84398,SPY,165.75,0.008273,97389400.0
2013-09-05,84398,SPY,165.96001,0.001267,63090400.0
2013-09-06,84398,SPY,166.03999,0.000482,159756400.0
2013-09-09,84398,SPY,167.634,0.0096,87559200.0
2013-09-10,84398,SPY,168.87,0.007373,105847700.0
2013-09-11,84398,SPY,169.39999,0.003139,94545800.0
2013-09-12,84398,SPY,168.95,-0.002656,83209000.0
2013-09-13,84398,SPY,169.33,0.002249,72727700.0
2013-09-16,84398,SPY,170.31,0.005787,126187500.0
2013-09-17,84398,SPY,171.07001,0.004463,82523200.0
2013-09-18,84398,SPY,173.05099,0.01158,203460600.0
2013-09-19,84398,SPY,172.75999,-0.001682,146616800.0
2013-09-20,84398,SPY,170.72,-0.006958,132867900.0
2013-09-23,84398,SPY,169.92999,-0.004628,104616400.0
2013-09-24,84398,SPY,169.53,-0.002354,106333000.0
2013-09-25,84398,SPY,169.03999,-0.00289,117306500.0
2013-09-26,84398,SPY,169.69,0.003845,77146900.0
2013-09-27,84398,SPY,168.909,-0.004603,99141700.0
2013-09-30,84398,SPY,168.00999,-0.005322,143937400.0
2013-10-01,84398,SPY,169.34,0.007916,127160400.0
2013-10-02,84398,SPY,169.17999,-0.000945,113349700.0
2013-10-03,84398,SPY,167.62,-0.009221,176698400.0
2013-10-04,84398,SPY,168.89,0.007577,96878400.0
2013-10-07,84398,SPY,167.42999,-0.008645,96295100.0
2013-10-08,84398,SPY,165.48,-0.011647,178014900.0
2013-10-09,84398,SPY,165.60001,0.000725,168972800.0
2013-10-10,84398,SPY,169.17,0.021558,195954700.0
2013-10-11,84398,SPY,170.25999,0.006443,105039700.0
2013-10-14,84398,SPY,170.94,0.003994,112106400.0
2013-10-15,84398,SPY,169.7,-0.007254,155484500.0
2013-10-16,84398,SPY,172.07001,0.013966,161676100.0
2013-10-17,84398,SPY,173.22,0.006683,129389200.0
2013-10-18,84398,SPY,174.388,0.006743,138315700.0
2013-10-21,84398,SPY,174.39999,6.9e-05,104103600.0
2013-10-22,84398,SPY,175.41,0.005791,126663200.0
2013-10-23,84398,SPY,174.57001,-0.004789,105484400.0
2013-10-24,84398,SPY,175.14999,0.003322,70350400.0
2013-10-25,84398,SPY,175.95,0.004568,93625100.0
2013-10-28,84398,SPY,176.23,0.001591,84979000.0
2013-10-29,84398,SPY,177.17,0.005334,87401400.0
2013-10-30,84398,SPY,176.28999,-0.004967,140001800.0
2013-10-31,84398,SPY,175.78999,-0.002836,133795400.0
2013-11-01,84398,SPY,176.21001,0.002389,142805100.0
2013-11-04,84398,SPY,176.83,0.003519,85676700.0
2013-11-05,84398,SPY,176.27,-0.003167,85824700.0
2013-11-06,84398,SPY,177.17,0.005106,87347700.0
2013-11-07,84398,SPY,174.92999,-0.012643,157000400.0
2013-11-08,84398,SPY,177.28999,0.013491,136712600.0
2013-11-11,84398,SPY,177.32001,0.000169,62614300.0
2013-11-12,84398,SPY,176.96001,-0.00203,83989600.0
