date,ticker,secteur,adj_close,returns
2012-01-03 05:00:00+00:00,GS,Secteur financier,73.87165832519531,
2012-01-04 05:00:00+00:00,GS,Secteur financier,73.39137268066406,-0.0065016226171199
2012-01-05 05:00:00+00:00,GS,Secteur financier,73.26744079589844,-0.0016886437770399
2012-01-06 05:00:00+00:00,GS,Secteur financier,72.36880493164062,-0.0122651460798411
2012-01-09 05:00:00+00:00,GS,Secteur financier,73.35264587402344,0.0135948209081544
2012-01-10 05:00:00+00:00,GS,Secteur financier,76.17242431640625,0.0384414005627762
2012-01-11 05:00:00+00:00,GS,Secteur financier,77.28015899658203,0.0145424632354413
2012-01-12 05:00:00+00:00,GS,Secteur financier,78.4034194946289,0.0145349144286381
2012-01-13 05:00:00+00:00,GS,Secteur financier,76.66044616699219,-0.0222308330283492
2012-01-17 05:00:00+00:00,GS,Secteur financier,75.66889953613281,-0.0129342663712059
2012-01-18 05:00:00+00:00,GS,Secteur financier,80.80487823486328,0.0678743675435371
2012-01-19 05:00:00+00:00,GS,Secteur financier,83.41551971435547,0.0323079687330785
2012-01-20 05:00:00+00:00,GS,Secteur financier,84.2366714477539,0.0098441121773305
2012-01-23 05:00:00+00:00,GS,Secteur financier,83.8105697631836,-0.0050583870094462
2012-01-24 05:00:00+00:00,GS,Secteur financier,84.33734130859375,0.0062852638622861
2012-01-25 05:00:00+00:00,GS,Secteur financier,83.87252807617188,-0.005511357427324
2012-01-26 05:00:00+00:00,GS,Secteur financier,84.09716796875,0.0026783488912378
2012-01-27 05:00:00+00:00,GS,Secteur financier,86.5838394165039,0.0295690272076456
2012-01-30 05:00:00+00:00,GS,Secteur financier,85.00354766845703,-0.0182515785705115
2012-01-31 05:00:00+00:00,GS,Secteur financier,86.3514633178711,0.0158571693345246
2012-02-01 05:00:00+00:00,GS,Secteur financier,87.88530731201172,0.0177628025653062
2012-02-02 05:00:00+00:00,GS,Secteur financier,87.83879089355469,-0.0005292854958325
2012-02-03 05:00:00+00:00,GS,Secteur financier,91.0458984375,0.0365112897311139
2012-02-06 05:00:00+00:00,GS,Secteur financier,90.93743133544922,-0.0011913452875116
2012-02-07 05:00:00+00:00,GS,Secteur financier,89.84517669677734,-0.0120110566422617
2012-02-08 05:00:00+00:00,GS,Secteur financier,89.97687530517578,0.0014658394945663
2012-02-09 05:00:00+00:00,GS,Secteur financier,89.76769256591797,-0.0023248500078306
2012-02-10 05:00:00+00:00,GS,Secteur financier,88.40430450439453,-0.0151879593042038
2012-02-13 05:00:00+00:00,GS,Secteur financier,88.72191619873047,0.0035927175279135
2012-02-14 05:00:00+00:00,GS,Secteur financier,87.43597412109375,-0.0144940746630889
2012-02-15 05:00:00+00:00,GS,Secteur financier,87.66837310791016,0.0026579332952194
2012-02-16 05:00:00+00:00,GS,Secteur financier,88.88459777832031,0.0138730151740482
2012-02-17 05:00:00+00:00,GS,Secteur financier,89.79093170166016,0.0101967488855634
2012-02-21 05:00:00+00:00,GS,Secteur financier,90.34867095947266,0.0062115321362923
2012-02-22 05:00:00+00:00,GS,Secteur financier,88.59021759033203,-0.0194629688568347
2012-02-23 05:00:00+00:00,GS,Secteur financier,89.70573425292969,0.0125918717996171
2012-02-24 05:00:00+00:00,GS,Secteur financier,89.75996398925781,0.0006045292062959
2012-02-27 05:00:00+00:00,GS,Secteur financier,90.03885650634766,0.0031070925688341
2012-02-28 05:00:00+00:00,GS,Secteur financier,90.99455261230467,0.0106142630308687
2012-02-29 05:00:00+00:00,GS,Secteur financier,89.4638671875,-0.0168217259260166
2012-03-01 05:00:00+00:00,GS,Secteur financier,94.11808776855467,0.0520234674329502
2012-03-02 05:00:00+00:00,GS,Secteur financier,93.20899963378906,-0.0096590162031463
2012-03-05 05:00:00+00:00,GS,Secteur financier,92.17562103271484,-0.011086682671569
2012-03-06 05:00:00+00:00,GS,Secteur financier,88.32166290283203,-0.0418110351381844
2012-03-07 05:00:00+00:00,GS,Secteur financier,90.44286346435548,0.0240167643113455
2012-03-08 05:00:00+00:00,GS,Secteur financier,91.04116821289062,0.0066152787032329
2012-03-09 05:00:00+00:00,GS,Secteur financier,91.13442993164062,0.0010243906199876
2012-03-12 04:00:00+00:00,GS,Secteur financier,90.90131378173828,-0.0025579372151359
2012-03-13 04:00:00+00:00,GS,Secteur financier,96.76763153076172,0.0645350161066864
2012-03-14 04:00:00+00:00,GS,Secteur financier,93.52758026123048,-0.0334828001706465
2012-03-15 04:00:00+00:00,GS,Secteur financier,95.61769104003906,0.0223475339891263
2012-03-16 04:00:00+00:00,GS,Secteur financier,95.5167007446289,-0.0010561883926675
2012-03-19 04:00:00+00:00,GS,Secteur financier,96.58118438720705,0.0111444766651238
2012-03-20 04:00:00+00:00,GS,Secteur financier,97.91761779785156,0.0138374096271856
2012-03-21 04:00:00+00:00,GS,Secteur financier,97.8943328857422,-0.0002378010477894
2012-03-22 04:00:00+00:00,GS,Secteur financier,96.92308044433594,-0.0099214368470118
2012-03-23 04:00:00+00:00,GS,Secteur financier,98.04195404052734,0.0115439335095626
2012-03-26 04:00:00+00:00,GS,Secteur financier,99.510498046875,0.0149787304906285
2012-03-27 04:00:00+00:00,GS,Secteur financier,98.1584930419922,-0.0135865565082986
2012-03-28 04:00:00+00:00,GS,Secteur financier,98.18180084228516,0.000237450673606
2012-03-29 04:00:00+00:00,GS,Secteur financier,96.16162872314452,-0.0205758307732176
2012-03-30 04:00:00+00:00,GS,Secteur financier,96.63558197021484,0.0049287148456569
2012-04-02 04:00:00+00:00,GS,Secteur financier,97.0473861694336,0.0042614137652285
2012-04-03 04:00:00+00:00,GS,Secteur financier,95.34575653076172,-0.0175340079299098
2012-04-04 04:00:00+00:00,GS,Secteur financier,93.20899963378906,-0.0224106134842326
2012-04-05 04:00:00+00:00,GS,Secteur financier,91.68611145019533,-0.0163384242892538
2012-04-09 04:00:00+00:00,GS,Secteur financier,90.92462921142578,-0.0083053172037204
2012-04-10 04:00:00+00:00,GS,Secteur financier,89.01318359375,-0.021022308633573
2012-04-11 04:00:00+00:00,GS,Secteur financier,90.07769775390624,0.0119590617611726
2012-04-12 04:00:00+00:00,GS,Secteur financier,93.54312133789062,0.038471493725916
2012-04-13 04:00:00+00:00,GS,Secteur financier,89.4250259399414,-0.0440234978163075
2012-04-16 04:00:00+00:00,GS,Secteur financier,91.47630310058594,0.0229385134539652
2012-04-17 04:00:00+00:00,GS,Secteur financier,90.8003158569336,-0.007389752545083
2012-04-18 04:00:00+00:00,GS,Secteur financier,89.61148834228516,-0.0130927684934661
2012-04-19 04:00:00+00:00,GS,Secteur financier,88.26725769042969,-0.0150006508844152
2012-04-20 04:00:00+00:00,GS,Secteur financier,87.36593627929688,-0.0102112769187179
2012-04-23 04:00:00+00:00,GS,Secteur financier,86.82984924316406,-0.0061361104678031
2012-04-24 04:00:00+00:00,GS,Secteur financier,88.66356658935547,0.0211185135316329
2012-04-25 04:00:00+00:00,GS,Secteur financier,88.56255340576172,-0.0011392862646908
2012-04-26 04:00:00+00:00,GS,Secteur financier,89.01318359375,0.0050882700493475
2012-04-27 04:00:00+00:00,GS,Secteur financier,88.89663696289062,-0.0013093187565482
2012-04-30 04:00:00+00:00,GS,Secteur financier,89.47164154052734,0.0064682376890898
2012-05-01 04:00:00+00:00,GS,Secteur financier,89.61148834228516,0.0015630293504167
2012-05-02 04:00:00+00:00,GS,Secteur financier,88.39936828613281,-0.0135263912984288
2012-05-03 04:00:00+00:00,GS,Secteur financier,86.65889739990234,-0.0196887253831596
2012-05-04 04:00:00+00:00,GS,Secteur financier,84.68531036376953,-0.0227741997111428
2012-05-07 04:00:00+00:00,GS,Secteur financier,85.50115203857422,0.009633803918297
2012-05-08 04:00:00+00:00,GS,Secteur financier,84.98055267333984,-0.0060887994234218
2012-05-09 04:00:00+00:00,GS,Secteur financier,83.36437225341797,-0.019018238515515
2012-05-10 04:00:00+00:00,GS,Secteur financier,82.61072540283203,-0.0090403949578716
2012-05-11 04:00:00+00:00,GS,Secteur financier,79.35506439208984,-0.0394096649662221
2012-05-14 04:00:00+00:00,GS,Secteur financier,77.52136993408203,-0.0231074660710702
2012-05-15 04:00:00+00:00,GS,Secteur financier,77.59906005859375,0.0010021768781662
2012-05-16 04:00:00+00:00,GS,Secteur financier,76.30145263671875,-0.0167219476743042
2012-05-17 04:00:00+00:00,GS,Secteur financier,75.43123626708984,-0.0114049777501893
2012-05-18 04:00:00+00:00,GS,Secteur financier,74.19578552246094,-0.0163785032006419
2012-05-21 04:00:00+00:00,GS,Secteur financier,74.98834228515625,0.0106819647115319
2012-05-22 04:00:00+00:00,GS,Secteur financier,75.7808609008789,0.0105685576127148
2012-05-23 04:00:00+00:00,GS,Secteur financier,76.17716217041016,0.0052295693770174
2012-05-24 04:00:00+00:00,GS,Secteur financier,75.26028442382812,-0.0120361236945392
2012-05-25 04:00:00+00:00,GS,Secteur financier,75.13597106933594,-0.00165177896209
2012-05-29 04:00:00+00:00,GS,Secteur financier,76.40072631835938,0.0168328861798607
2012-05-30 04:00:00+00:00,GS,Secteur financier,73.8634033203125,-0.0332107182786971
2012-05-31 04:00:00+00:00,GS,Secteur financier,74.71436309814453,0.0115207225713902
2012-06-01 04:00:00+00:00,GS,Secteur financier,72.32538604736328,-0.0319748031264497
2012-06-04 04:00:00+00:00,GS,Secteur financier,71.0450210571289,-0.0177028434994582
2012-06-05 04:00:00+00:00,GS,Secteur financier,71.98968505859375,0.0132966953546993
2012-06-06 04:00:00+00:00,GS,Secteur financier,74.13666534423828,0.0298234432321389
2012-06-07 04:00:00+00:00,GS,Secteur financier,73.38717651367188,-0.0101095568176192
2012-06-08 04:00:00+00:00,GS,Secteur financier,73.80875396728516,0.0057445656535748
2012-06-11 04:00:00+00:00,GS,Secteur financier,72.45032501220703,-0.018404713290245
2012-06-12 04:00:00+00:00,GS,Secteur financier,73.41841125488281,0.0133620690109073
2012-06-13 04:00:00+00:00,GS,Secteur financier,72.38783264160156,-0.0140370595830988
2012-06-14 04:00:00+00:00,GS,Secteur financier,73.24663543701172,0.0118639108821252
2012-06-15 04:00:00+00:00,GS,Secteur financier,74.68314361572266,0.0196119339835925
