date,ticker,secteur,adj_close,returns
2012-01-03 05:00:00+00:00,JKS,Secteur énergétique,4.3679046630859375,
2012-01-04 05:00:00+00:00,JKS,Secteur énergétique,4.218148231506348,-0.0342856456655779
2012-01-05 05:00:00+00:00,JKS,Secteur énergétique,4.1515889167785645,-0.0157792735282833
2012-01-06 05:00:00+00:00,JKS,Secteur énergétique,4.20982837677002,0.0140282338061172
2012-01-09 05:00:00+00:00,JKS,Secteur énergétique,4.301346302032471,0.0217391107360696
2012-01-10 05:00:00+00:00,JKS,Secteur énergétique,4.334625720977783,0.0077369773574351
2012-01-11 05:00:00+00:00,JKS,Secteur énergétique,5.724035263061523,0.3205373731253373
2012-01-12 05:00:00+00:00,JKS,Secteur énergétique,5.840512752532959,0.0203488420525796
2012-01-13 05:00:00+00:00,JKS,Secteur énergétique,5.532679557800293,-0.0527065358429639
2012-01-17 05:00:00+00:00,JKS,Secteur énergétique,5.657476902008057,0.0225564019936446
2012-01-18 05:00:00+00:00,JKS,Secteur énergétique,6.023548126220703,0.0647057390694274
2012-01-19 05:00:00+00:00,JKS,Secteur énergétique,5.407881736755371,-0.1022099228833776
2012-01-20 05:00:00+00:00,JKS,Secteur énergétique,5.199886798858643,-0.0384614435044065
2012-01-23 05:00:00+00:00,JKS,Secteur énergétique,5.133327960968018,-0.0128000551675921
2012-01-24 05:00:00+00:00,JKS,Secteur énergétique,5.0584492683410645,-0.0145867735699537
2012-01-25 05:00:00+00:00,JKS,Secteur énergétique,4.925333023071289,-0.0263156232687554
2012-01-26 05:00:00+00:00,JKS,Secteur énergétique,5.141647815704346,0.0439188155643066
2012-01-27 05:00:00+00:00,JKS,Secteur énergétique,5.682435989379883,0.1051779882752346
2012-01-30 05:00:00+00:00,JKS,Secteur énergétique,5.491080284118652,-0.0336749425103709
2012-01-31 05:00:00+00:00,JKS,Secteur énergétique,5.31636381149292,-0.031818233131839
2012-02-01 05:00:00+00:00,JKS,Secteur énergétique,5.416202068328857,0.0187794252568094
2012-02-02 05:00:00+00:00,JKS,Secteur énergétique,5.898751258850098,0.089093646144212
2012-02-03 05:00:00+00:00,JKS,Secteur énergétique,5.9653096199035645,0.0112834663020595
2012-02-06 05:00:00+00:00,JKS,Secteur énergétique,6.323061943054199,0.0599721298550834
2012-02-07 05:00:00+00:00,JKS,Secteur énergétique,6.622575759887695,0.0473684774134639
2012-02-08 05:00:00+00:00,JKS,Secteur énergétique,7.155044078826904,0.0804019973866239
2012-02-09 05:00:00+00:00,JKS,Secteur énergétique,8.378056526184082,0.1709301066329271
2012-02-10 05:00:00+00:00,JKS,Secteur énergétique,7.803989410400391,-0.0685203201947313
2012-02-13 05:00:00+00:00,JKS,Secteur énergétique,7.487837314605713,-0.0405115997945026
2012-02-14 05:00:00+00:00,JKS,Secteur énergétique,6.622575759887695,-0.1155556028214241
2012-02-15 05:00:00+00:00,JKS,Secteur énergétique,6.805611610412598,0.0276381663511549
2012-02-16 05:00:00+00:00,JKS,Secteur énergétique,6.747372627258301,-0.0085574943867191
2012-02-17 05:00:00+00:00,JKS,Secteur énergétique,7.329760551452637,0.0863132890929401
2012-02-21 05:00:00+00:00,JKS,Secteur énergétique,7.720791339874268,0.0533483714340621
2012-02-22 05:00:00+00:00,JKS,Secteur énergétique,7.304800510406494,-0.0538792995634237
2012-02-23 05:00:00+00:00,JKS,Secteur énergétique,6.680814266204834,-0.0854213942342057
2012-02-24 05:00:00+00:00,JKS,Secteur énergétique,6.497778415679932,-0.0273972368085124
2012-02-27 05:00:00+00:00,JKS,Secteur énergétique,6.206584453582764,-0.0448143878520821
2012-02-28 05:00:00+00:00,JKS,Secteur énergétique,6.356341361999512,0.0241287151631846
2012-02-29 05:00:00+00:00,JKS,Secteur énergétique,6.056828022003174,-0.0471203988173033
2012-03-01 05:00:00+00:00,JKS,Secteur énergétique,5.998589038848877,-0.0096154262499656
2012-03-02 05:00:00+00:00,JKS,Secteur énergétique,5.815553188323975,-0.0305131505658248
2012-03-05 05:00:00+00:00,JKS,Secteur énergétique,5.532679557800293,-0.0486408809898968
2012-03-06 05:00:00+00:00,JKS,Secteur énergétique,5.233165740966797,-0.0541353992589764
2012-03-07 05:00:00+00:00,JKS,Secteur énergétique,4.950292110443115,-0.0540540171142033
2012-03-08 05:00:00+00:00,JKS,Secteur énergétique,4.609179496765137,-0.068907572738661
2012-03-09 05:00:00+00:00,JKS,Secteur énergétique,5.000210762023926,0.0848374999353414
2012-03-12 04:00:00+00:00,JKS,Secteur énergétique,5.199886798858643,0.0399335240728722
2012-03-13 04:00:00+00:00,JKS,Secteur énergétique,5.50771951675415,0.0591998883443147
2012-03-14 04:00:00+00:00,JKS,Secteur énergétique,5.3579630851745605,-0.0271902792297319
2012-03-15 04:00:00+00:00,JKS,Secteur énergétique,5.432841300964356,0.0139751272264234
2012-03-16 04:00:00+00:00,JKS,Secteur énergétique,5.615877151489258,0.0336906308108819
2012-03-19 04:00:00+00:00,JKS,Secteur énergétique,5.466121196746826,-0.0266665296805358
2012-03-20 04:00:00+00:00,JKS,Secteur énergétique,5.773953914642334,0.0563164823492599
2012-03-21 04:00:00+00:00,JKS,Secteur énergétique,5.341323375701904,-0.0749279515105427
2012-03-22 04:00:00+00:00,JKS,Secteur énergétique,5.341323375701904,0.0
2012-03-23 04:00:00+00:00,JKS,Secteur énergétique,5.482760429382324,0.0264797773382956
2012-03-26 04:00:00+00:00,JKS,Secteur énergétique,5.441161155700684,-0.0075872864075381
2012-03-27 04:00:00+00:00,JKS,Secteur énergétique,5.416202068328857,-0.0045870884279317
2012-03-28 04:00:00+00:00,JKS,Secteur énergétique,5.482760429382324,0.0122887514560554
2012-03-29 04:00:00+00:00,JKS,Secteur énergétique,5.382922172546387,-0.0182094873780915
2012-03-30 04:00:00+00:00,JKS,Secteur énergétique,5.075088977813721,-0.0571870045423759
2012-04-02 04:00:00+00:00,JKS,Secteur énergétique,4.817174434661865,-0.0508197086355245
2012-04-03 04:00:00+00:00,JKS,Secteur énergétique,4.74229621887207,-0.015544011703419
2012-04-04 04:00:00+00:00,JKS,Secteur énergétique,4.642458438873291,-0.0210526241700113
2012-04-05 04:00:00+00:00,JKS,Secteur énergétique,4.542620658874512,-0.0215053686130596
2012-04-09 04:00:00+00:00,JKS,Secteur énergétique,4.301346302032471,-0.0531134723676925
2012-04-10 04:00:00+00:00,JKS,Secteur énergétique,4.484382152557373,0.0425531537505861
2012-04-11 04:00:00+00:00,JKS,Secteur énergétique,4.74229621887207,0.0575138463985753
2012-04-12 04:00:00+00:00,JKS,Secteur énergétique,4.750616550445557,0.0017544942765015
2012-04-13 04:00:00+00:00,JKS,Secteur énergétique,4.442782878875732,-0.0647986778770752
2012-04-16 04:00:00+00:00,JKS,Secteur énergétique,4.442782878875732,0.0
2012-04-17 04:00:00+00:00,JKS,Secteur énergétique,4.842134475708008,0.0898877140116587
2012-04-18 04:00:00+00:00,JKS,Secteur énergétique,4.725656509399414,-0.0240550870474456
2012-04-19 04:00:00+00:00,JKS,Secteur énergétique,4.767255783081055,0.0088028559839037
2012-04-20 04:00:00+00:00,JKS,Secteur énergétique,4.575900554656982,-0.040139492641278
2012-04-23 04:00:00+00:00,JKS,Secteur énergétique,4.359584808349609,-0.0472728250370791
2012-04-24 04:00:00+00:00,JKS,Secteur énergétique,4.409503936767578,0.0114504317756043
2012-04-25 04:00:00+00:00,JKS,Secteur énergétique,4.484382152557373,0.0169810973895365
2012-04-26 04:00:00+00:00,JKS,Secteur énergétique,4.575900554656982,0.0204082522376951
2012-04-27 04:00:00+00:00,JKS,Secteur énergétique,4.501021862030029,-0.0163637062765159
2012-04-30 04:00:00+00:00,JKS,Secteur énergétique,4.559260845184326,0.0129390580493715
2012-05-01 04:00:00+00:00,JKS,Secteur énergétique,4.775575637817383,0.0474451451624087
2012-05-02 04:00:00+00:00,JKS,Secteur énergétique,4.617499351501465,-0.0331009910227627
2012-05-03 04:00:00+00:00,JKS,Secteur énergétique,4.609179496765137,-0.0018018096166321
2012-05-04 04:00:00+00:00,JKS,Secteur énergétique,4.5925397872924805,-0.0036101239893856
2012-05-07 04:00:00+00:00,JKS,Secteur énergétique,4.517661094665527,-0.0163044189261336
2012-05-08 04:00:00+00:00,JKS,Secteur énergétique,4.467742443084717,-0.0110496671916702
2012-05-09 04:00:00+00:00,JKS,Secteur énergétique,4.4511027336120605,-0.0037244110833675
2012-05-10 04:00:00+00:00,JKS,Secteur énergétique,4.467742443084717,0.0037383341766081
