date,ticker,adj_close,returns
2012-01-03 00:00:00-05:00,EA,20.729244232177734,
2012-01-04 00:00:00-05:00,EA,19.746299743652344,-0.04741825015499501
2012-01-05 00:00:00-05:00,EA,19.979873657226562,0.011828743440871925
2012-01-06 00:00:00-05:00,EA,19.142915725708008,-0.04189005125244294
2012-01-09 00:00:00-05:00,EA,18.899614334106445,-0.012709735292561586
2012-01-10 00:00:00-05:00,EA,18.938547134399414,0.0020599785585417862
2012-01-11 00:00:00-05:00,EA,18.860685348510742,-0.004111286115884072
2012-01-12 00:00:00-05:00,EA,18.987205505371094,0.006708142070263712
2012-01-13 00:00:00-05:00,EA,17.556594848632812,-0.07534603532539796
2012-01-17 00:00:00-05:00,EA,17.264633178710938,-0.016629743548738918
2012-01-18 00:00:00-05:00,EA,17.770700454711914,0.029312367703532072
2012-01-19 00:00:00-05:00,EA,17.069992065429688,-0.03943054417398795
2012-01-20 00:00:00-05:00,EA,17.449541091918945,0.022234868360479387
2012-01-23 00:00:00-05:00,EA,17.498201370239258,0.002788627968150159
2012-01-24 00:00:00-05:00,EA,17.45927619934082,-0.002224524113926374
2012-01-25 00:00:00-05:00,EA,17.556594848632812,0.005574036871910382
2012-01-26 00:00:00-05:00,EA,17.186779022216797,-0.02106421146039117
2012-01-27 00:00:00-05:00,EA,17.653913497924805,0.0271798732679438
2012-01-30 00:00:00-05:00,EA,17.54686164855957,-0.006063916047726048
2012-01-31 00:00:00-05:00,EA,18.082124710083008,0.03050477471379498
2012-02-01 00:00:00-05:00,EA,17.945877075195312,-0.0075349350296052275
2012-02-02 00:00:00-05:00,EA,19.045595169067383,0.06127970727003884
2012-02-03 00:00:00-05:00,EA,18.724435806274414,-0.016862658265181185
2012-02-06 00:00:00-05:00,EA,18.490869522094727,-0.012473875666866308
2012-02-07 00:00:00-05:00,EA,17.994535446166992,-0.026842116609749778
2012-02-08 00:00:00-05:00,EA,17.751237869262695,-0.013520636730642632
2012-02-09 00:00:00-05:00,EA,17.391149520874023,-0.020285252839306822
2012-02-10 00:00:00-05:00,EA,16.953210830688477,-0.025181698866995728
2012-02-13 00:00:00-05:00,EA,17.021333694458008,0.004018286827779827
2012-02-14 00:00:00-05:00,EA,17.186779022216797,0.009719880400009817
2012-02-15 00:00:00-05:00,EA,17.274368286132812,0.005096316407093626
2012-02-16 00:00:00-05:00,EA,17.293827056884766,0.0011264533920800623
2012-02-17 00:00:00-05:00,EA,17.001867294311523,-0.01688231075822
2012-02-21 00:00:00-05:00,EA,16.758563995361328,-0.014310386896832172
2012-02-22 00:00:00-05:00,EA,16.670978546142578,-0.00522630991790185
2012-02-23 00:00:00-05:00,EA,16.729373931884766,0.0035028169210677973
2012-02-24 00:00:00-05:00,EA,16.476337432861328,-0.015125282037074417
2012-02-27 00:00:00-05:00,EA,16.35955810546875,-0.007087699427645089
2012-02-28 00:00:00-05:00,EA,16.262231826782227,-0.005949199731378418
2012-02-29 00:00:00-05:00,EA,15.902143478393555,-0.02214261561538211
2012-03-01 00:00:00-05:00,EA,16.242769241333008,0.021420116313392912
2012-03-02 00:00:00-05:00,EA,16.330360412597656,0.005392625479265778
2012-03-05 00:00:00-05:00,EA,16.04813003540039,-0.01728255654293742
2012-03-06 00:00:00-05:00,EA,15.999471664428711,-0.0030320274614141773
2012-03-07 00:00:00-05:00,EA,16.067594528198242,0.004257819582942135
2012-03-08 00:00:00-05:00,EA,16.933744430541992,0.05390663181247679
2012-03-09 00:00:00-05:00,EA,16.79749298095703,-0.00804615010837273
2012-03-12 00:00:00-04:00,EA,16.388750076293945,-0.024333566034316467
2012-03-13 00:00:00-04:00,EA,16.816957473754883,0.026128130300817398
2012-03-14 00:00:00-04:00,EA,16.0578556060791,-0.045139072799610824
2012-03-15 00:00:00-04:00,EA,16.262231826782227,0.012727491498039978
